상세도로망 Level6 링크ID,도로등급,링크 길이,도로명,시도명,시군구명,읍면동명,시간적범위,평일주말,혼잡시간강도
53680267802,103,0.35,백운로,전라남도,광양시,골약동,전일,평일,94.9
53680352201,103,0.63,백운로,전라남도,광양시,골약동,전일,평일,96.2
53680352202,103,0.63,백운로,전라남도,광양시,골약동,전일,평일,98.6
53680865302,103,1.455,백운로,전라남도,광양시,골약동,전일,평일,75
53680865301,103,1.455,백운로,전라남도,광양시,골약동,전일,평일,92.1
53580470201,103,0.005,순광로,전라남도,광양시,광양읍,전일,평일,99.8
53580470202,103,0.005,순광로,전라남도,광양시,광양읍,전일,평일,100
53680338002,103,0.007,백운로,전라남도,광양시,광양읍,전일,평일,64.6
53680338001,103,0.007,백운로,전라남도,광양시,광양읍,전일,평일,64.3
53580366701,103,0.007,순광로,전라남도,광양시,광양읍,전일,평일,99.9
53580366702,103,0.007,순광로,전라남도,광양시,광양읍,전일,평일,100
53580388902,103,0.012,백운로,전라남도,광양시,광양읍,전일,평일,97.1
53580388901,103,0.012,백운로,전라남도,광양시,광양읍,전일,평일,97.9
53580029901,103,0.012,숲샘거리길,전라남도,광양시,광양읍,전일,평일,100
53581012002,103,0.015,백운로,전라남도,광양시,광양읍,전일,평일,99.9
53581012001,103,0.015,백운로,전라남도,광양시,광양읍,전일,평일,100
53680191901,103,0.017,백운로,전라남도,광양시,광양읍,전일,평일,66.2
53680191902,103,0.017,백운로,전라남도,광양시,광양읍,전일,평일,89.8
53580390402,103,0.017,백운로,전라남도,광양시,광양읍,전일,평일,95.6
53580390401,103,0.017,백운로,전라남도,광양시,광양읍,전일,평일,97.5
53581500502,103,0.017,순광로,전라남도,광양시,광양읍,전일,평일,93.8
53581500501,103,0.017,순광로,전라남도,광양시,광양읍,전일,평일,99.3
53580030202,103,0.019,순광로,전라남도,광양시,광양읍,전일,평일,99.7
53580030201,103,0.019,순광로,전라남도,광양시,광양읍,전일,평일,99.8
53581505501,103,0.023,순광로,전라남도,광양시,광양읍,전일,평일,100
53581505502,103,0.023,순광로,전라남도,광양시,광양읍,전일,평일,100
53581500701,103,0.024,순광로,전라남도,광양시,광양읍,전일,평일,94.4
53581500702,103,0.024,순광로,전라남도,광양시,광양읍,전일,평일,99.2
53680333402,103,0.025,백운로,전라남도,광양시,광양읍,전일,평일,64.2
53680333401,103,0.025,백운로,전라남도,광양시,광양읍,전일,평일,69.7
53581002802,103,0.03,백운로,전라남도,광양시,광양읍,전일,평일,92.1
53581002801,103,0.03,백운로,전라남도,광양시,광양읍,전일,평일,97
53680000301,103,0.033,백운로,전라남도,광양시,광양읍,전일,평일,65.2
53680000302,103,0.033,백운로,전라남도,광양시,광양읍,전일,평일,88.1
53580030001,103,0.033,순광로,전라남도,광양시,광양읍,전일,평일,100
53581326602,103,0.034,순광로,전라남도,광양시,광양읍,전일,평일,99.3
53581326601,103,0.034,순광로,전라남도,광양시,광양읍,전일,평일,99.7
53580027201,103,0.034,숲샘길,전라남도,광양시,광양읍,전일,평일,100
53581327201,103,0.035,순광로,전라남도,광양시,광양읍,전일,평일,98.5
53581327202,103,0.035,순광로,전라남도,광양시,광양읍,전일,평일,99.9
53580366602,103,0.035,순광로,전라남도,광양시,광양읍,전일,평일,99.9
53580366601,103,0.035,순광로,전라남도,광양시,광양읍,전일,평일,100
53580390301,103,0.038,백운로,전라남도,광양시,광양읍,전일,평일,96.9
53580390302,103,0.038,백운로,전라남도,광양시,광양읍,전일,평일,97.6
53580360201,103,0.038,순광로,전라남도,광양시,광양읍,전일,평일,84.5
53580360202,103,0.038,순광로,전라남도,광양시,광양읍,전일,평일,94.1
53581002602,103,0.039,백운로,전라남도,광양시,광양읍,전일,평일,92.4
53581002601,103,0.039,백운로,전라남도,광양시,광양읍,전일,평일,98.3
53580464201,103,0.04,백운로,전라남도,광양시,광양읍,전일,평일,99.1
53580464202,103,0.04,백운로,전라남도,광양시,광양읍,전일,평일,98
53580569601,103,0.041,백운로,전라남도,광양시,광양읍,전일,평일,98.4
53580569602,103,0.041,백운로,전라남도,광양시,광양읍,전일,평일,99.5
53680339801,103,0.043,백운로,전라남도,광양시,광양읍,전일,평일,70.2
53680338102,103,0.043,백운로,전라남도,광양시,광양읍,전일,평일,66
53680338101,103,0.043,백운로,전라남도,광양시,광양읍,전일,평일,71.8
53680339802,103,0.043,백운로,전라남도,광양시,광양읍,전일,평일,97.6
53580366401,103,0.045,순광로,전라남도,광양시,광양읍,전일,평일,99.7
53580366402,103,0.045,순광로,전라남도,광양시,광양읍,전일,평일,100
53580027301,103,0.047,신재로,전라남도,광양시,광양읍,전일,평일,100
53680435101,103,0.049,백운로,전라남도,광양시,광양읍,전일,평일,62.9
53680435102,103,0.049,백운로,전라남도,광양시,광양읍,전일,평일,93.6
53580028301,103,0.049,백운로,전라남도,광양시,광양읍,전일,평일,99.8
53680250101,103,0.052,백운로,전라남도,광양시,광양읍,전일,평일,59.6
53680250102,103,0.052,백운로,전라남도,광양시,광양읍,전일,평일,71.9
53581011602,103,0.052,백운로,전라남도,광양시,광양읍,전일,평일,99.9
53581011601,103,0.052,백운로,전라남도,광양시,광양읍,전일,평일,100
53580312902,103,0.054,백운로,전라남도,광양시,광양읍,전일,평일,100
53580312901,103,0.054,백운로,전라남도,광양시,광양읍,전일,평일,100
53581206402,103,0.056,백운로,전라남도,광양시,광양읍,전일,평일,42.6
53581206401,103,0.056,백운로,전라남도,광양시,광양읍,전일,평일,69.1
53581515201,103,0.059,순광로,전라남도,광양시,광양읍,전일,평일,100
53581515202,103,0.059,순광로,전라남도,광양시,광양읍,전일,평일,100
53581011202,103,0.06,백운로,전라남도,광양시,광양읍,전일,평일,93.9
53581011201,103,0.06,백운로,전라남도,광양시,광양읍,전일,평일,93.8
53581515302,103,0.064,순광로,전라남도,광양시,광양읍,전일,평일,100
53581515301,103,0.064,순광로,전라남도,광양시,광양읍,전일,평일,100
53580685502,103,0.066,백운로,전라남도,광양시,광양읍,전일,평일,97
53580685501,103,0.066,백운로,전라남도,광양시,광양읍,전일,평일,98.3
53580296601,103,0.066,백운로,전라남도,광양시,광양읍,전일,평일,99.9
53580296602,103,0.066,백운로,전라남도,광양시,광양읍,전일,평일,99.9
53581326801,103,0.069,순광로,전라남도,광양시,광양읍,전일,평일,98.3
53581326802,103,0.069,순광로,전라남도,광양시,광양읍,전일,평일,99.4
53580683902,103,0.07,순광로,전라남도,광양시,광양읍,전일,평일,100
53580683901,103,0.07,순광로,전라남도,광양시,광양읍,전일,평일,100
53580391902,103,0.073,백운로,전라남도,광양시,광양읍,전일,평일,51.7
53580391901,103,0.073,백운로,전라남도,광양시,광양읍,전일,평일,70.1
53581512002,103,0.076,순광로,전라남도,광양시,광양읍,전일,평일,100
53581512001,103,0.076,순광로,전라남도,광양시,광양읍,전일,평일,100
53580284701,103,0.083,백운로,전라남도,광양시,광양읍,전일,평일,100
53580284702,103,0.083,백운로,전라남도,광양시,광양읍,전일,평일,100
53581327002,103,0.087,순광로,전라남도,광양시,광양읍,전일,평일,98.8
53581327001,103,0.087,순광로,전라남도,광양시,광양읍,전일,평일,99.9
53580082802,103,0.09,백운로,전라남도,광양시,광양읍,전일,평일,100
53580082801,103,0.09,백운로,전라남도,광양시,광양읍,전일,평일,100
53581002202,103,0.094,백운로,전라남도,광양시,광양읍,전일,평일,91.5
53581002201,103,0.094,백운로,전라남도,광양시,광양읍,전일,평일,96.4
53581011002,103,0.096,백운로,전라남도,광양시,광양읍,전일,평일,88.4
53581011001,103,0.096,백운로,전라남도,광양시,광양읍,전일,평일,92.6
53580257401,103,0.097,순광로,전라남도,광양시,광양읍,전일,평일,88.2
53580257402,103,0.097,순광로,전라남도,광양시,광양읍,전일,평일,94.7
53580283001,103,0.097,순광로,전라남도,광양시,광양읍,전일,평일,99.2
53580283002,103,0.097,순광로,전라남도,광양시,광양읍,전일,평일,100
53580694802,103,0.1,백운로,전라남도,광양시,광양읍,전일,평일,84.6
53580694801,103,0.1,백운로,전라남도,광양시,광양읍,전일,평일,94
53580265802,103,0.105,순광로,전라남도,광양시,광양읍,전일,평일,91.5
53580265801,103,0.105,순광로,전라남도,광양시,광양읍,전일,평일,95.7
53581505602,103,0.112,순광로,전라남도,광양시,광양읍,전일,평일,99.9
53581505601,103,0.112,순광로,전라남도,광양시,광양읍,전일,평일,100
53581010801,103,0.115,백운로,전라남도,광양시,광양읍,전일,평일,94.6
53581010802,103,0.115,백운로,전라남도,광양시,광양읍,전일,평일,97
53580739901,103,0.116,순광로,전라남도,광양시,광양읍,전일,평일,98.6
53580739902,103,0.116,순광로,전라남도,광양시,광양읍,전일,평일,99.7
53580996602,103,0.119,백운로,전라남도,광양시,광양읍,전일,평일,98.1
53580996601,103,0.119,백운로,전라남도,광양시,광양읍,전일,평일,99
53580029702,103,0.123,백운로,전라남도,광양시,광양읍,전일,평일,93.2
53580029701,103,0.123,백운로,전라남도,광양시,광양읍,전일,평일,97.4
53580567401,103,0.128,순광로,전라남도,광양시,광양읍,전일,평일,99.6
53580567402,103,0.128,순광로,전라남도,광양시,광양읍,전일,평일,99.6
53580359301,103,0.132,순광로,전라남도,광양시,광양읍,전일,평일,97.9
53580359302,103,0.132,순광로,전라남도,광양시,광양읍,전일,평일,97.5
53580283102,103,0.138,순광로,전라남도,광양시,광양읍,전일,평일,97.9
53580283101,103,0.138,순광로,전라남도,광양시,광양읍,전일,평일,99.7
53580956002,103,0.145,순광로,전라남도,광양시,광양읍,전일,평일,99.3
53580956001,103,0.145,순광로,전라남도,광양시,광양읍,전일,평일,99.8
53581500802,103,0.146,순광로,전라남도,광양시,광양읍,전일,평일,96.3
53581500801,103,0.146,순광로,전라남도,광양시,광양읍,전일,평일,99.2
53580683602,103,0.147,순광로,전라남도,광양시,광양읍,전일,평일,99.8
53680405101,106,0.028,강변로,전라남도,광양시,광영동,전일,평일,99.4
53680356601,106,0.035,강변로,전라남도,광양시,광영동,전일,평일,68
53680356602,106,0.035,강변로,전라남도,광양시,광영동,전일,평일,93.3
53680356902,106,0.037,강변로,전라남도,광양시,광영동,전일,평일,91.1
53680356901,106,0.037,강변로,전라남도,광양시,광영동,전일,평일,73
53680480302,106,0.039,강변로,전라남도,광양시,광영동,전일,평일,90.3
53680480301,106,0.039,강변로,전라남도,광양시,광영동,전일,평일,72.3
53680405002,106,0.047,강변로,전라남도,광양시,광영동,전일,평일,98.9
53680405001,106,0.047,강변로,전라남도,광양시,광영동,전일,평일,95.9
53680480701,106,0.055,강변로,전라남도,광양시,광영동,전일,평일,63.2
53680480702,106,0.055,강변로,전라남도,광양시,광영동,전일,평일,92.4
53680264902,106,0.07,강변로,전라남도,광양시,광영동,전일,평일,90.4
53680264901,106,0.07,강변로,전라남도,광양시,광영동,전일,평일,81.2
53680287401,106,0.074,강변로,전라남도,광양시,광영동,전일,평일,100
53680359701,106,0.096,강변로,전라남도,광양시,광영동,전일,평일,79
53680359702,106,0.096,강변로,전라남도,광양시,광영동,전일,평일,74.1
53680478902,106,0.113,강변로,전라남도,광양시,광영동,전일,평일,79
53680478901,106,0.113,강변로,전라남도,광양시,광영동,전일,평일,99.1
53680683401,106,0.119,백운로,전라남도,광양시,광영동,전일,평일,99.1
53680182802,106,0.25,강변로,전라남도,광양시,광영동,전일,평일,90.4
53680182801,106,0.25,강변로,전라남도,광양시,광영동,전일,평일,94.4
53680244701,106,0.267,강변로,전라남도,광양시,광영동,전일,평일,70.4
53680244702,106,0.267,강변로,전라남도,광양시,광영동,전일,평일,87.4
53680356101,106,0.32,강변로,전라남도,광양시,광영동,전일,평일,42.5
53680356102,106,0.32,강변로,전라남도,광양시,광영동,전일,평일,48.4
53680641202,106,0.674,강변로,전라남도,광양시,광영동,전일,평일,46.6
53680641201,106,0.674,강변로,전라남도,광양시,광영동,전일,평일,42
53680210801,106,0.004,강변로,전라남도,광양시,옥곡면,전일,평일,99.4
53680210802,106,0.004,강변로,전라남도,광양시,옥곡면,전일,평일,99.9
53680329601,106,0.005,남해고속도로(순천부산),전라남도,광양시,옥곡면,전일,평일,100
53680329602,106,0.005,남해고속도로(순천부산),전라남도,광양시,옥곡면,전일,평일,100
53680451501,106,0.016,강변로,전라남도,광양시,옥곡면,전일,평일,96.2
53680451502,106,0.016,강변로,전라남도,광양시,옥곡면,전일,평일,96.6
53680209202,106,0.021,큰골1길,전라남도,광양시,옥곡면,전일,평일,100
53680209201,106,0.021,큰골1길,전라남도,광양시,옥곡면,전일,평일,100
53680245402,106,0.023,강변로,전라남도,광양시,옥곡면,전일,평일,25.3
